Brand,Ratings,Speaker,Size,HD,HDMI,USB,Cost,buy_from,img_url
Panasonic,4.4,10,49,Full HD,3,2,63500,https://www.flipkart.com/panasonic-shinobi-123-cm-49-inch-full-hd-led-smart-tv/p/itmeg8gw4ezcr9ar?pid=TVSEG8GWYYFGWCXF&lid=LSTTVSEG8GWYYFGWCXFWUJTHP&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_35_817&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=68f694b2-3f98-479f-b2d5-20e2ec9a904e.TVSEG8GWYYFGWCXF.SEARCH&ppt=None&ppn=None&ssid=5eye98ziq80000001622280913617&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/c/x/f/panasonic-th-49ds630d-original-imaeqzqt5dzwqkfu.jpeg?q=70
SAMSUNG,4.5,20,49,Full HD,3,2,94900,https://www.flipkart.com/samsung-123-cm-49-inch-full-hd-curved-led-smart-tv/p/itmehyhez7gruyfe?pid=TVSEHYHEZJGQHBVG&lid=LSTTVSEHYHEZJGQHBVGWSXHNG&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_35_820&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=68f694b2-3f98-479f-b2d5-20e2ec9a904e.TVSEHYHEZJGQHBVG.SEARCH&ppt=None&ppn=None&ssid=5eye98ziq80000001622280913617&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/b/v/g/samsung-49k6300-original-imaehfqfdytxshtv.jpeg?q=70
SAMSUNG,4.9,20,40,Full HD,0,1,72000,https://www.flipkart.com/samsung-40-inch-full-hd-led-tv/p/itmdbgggynxu6vau?pid=TVSDBGH68AVZGRPE&lid=LSTTVSDBGH68AVZGRPEGKMVIQ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_35_821&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=68f694b2-3f98-479f-b2d5-20e2ec9a904e.TVSDBGH68AVZGRPE.SEARCH&ppt=None&ppn=None&ssid=5eye98ziq80000001622280913617&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/r/p/e/samsung-ua40eh6030e-original-imadbjk98qdqnwv6.jpeg?q=70
Panasonic,4.5,35,43,Full HD,3,2,34999,https://www.flipkart.com/panasonic-fs630-series-108-cm-43-inch-full-hd-led-smart-tv/p/itmf6mfgn4e22jhz?pid=TVSF6MFGYFXZNDJS&lid=LSTTVSF6MFGYFXZNDJSD3H1C1&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_35_822&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=68f694b2-3f98-479f-b2d5-20e2ec9a904e.TVSF6MFGYFXZNDJS.SEARCH&ppt=None&ppn=None&ssid=5eye98ziq80000001622280913617&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jkwwgi80/television/d/j/s/panasonic-th-43fs630d-original-imaf85rfuvqgxhem.jpeg?q=70
SAMSUNG,4.8,20,40,Full HD,0,2,59000,https://www.flipkart.com/samsung-40-inch-full-hd-led-tv/p/itmd9tzeeeuqunjq?pid=TVSD9THWBGRF3JAQ&lid=LSTTVSD9THWBGRF3JAQXB9FOQ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_35_823&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=68f694b2-3f98-479f-b2d5-20e2ec9a904e.TVSD9THWBGRF3JAQ.SEARCH&ppt=None&ppn=None&ssid=5eye98ziq80000001622280913617&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/j/a/q/samsung-40eh5330-40eh5330-original-imaddcarfzdhywkf.jpeg?q=70
Samsung,3.3,20,40,Full HD,0,1,65900,https://www.flipkart.com/samsung-40-inches-full-hd-led-ua40d5003br-television/p/itmd2kyur54cdcb2?pid=TVSD2KYTSPZGRUUJ&lid=LSTTVSD2KYTSPZGRUUJX5OMZB&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_35_824&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=68f694b2-3f98-479f-b2d5-20e2ec9a904e.TVSD2KYTSPZGRUUJ.SEARCH&ppt=None&ppn=None&ssid=5eye98ziq80000001622280913617&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/u/u/j/samsung-ua40d5003br-original-imad2hbrkqzfzj6c.jpeg?q=70
Samsung,4.8,20,40,Full HD,0,3,79500,https://www.flipkart.com/samsung-40-inches-3d-full-hd-led-ua40d6000sr-television/p/itmd29ntmukprtrd?pid=TVSD29NHZMRAUR8H&lid=LSTTVSD29NHZMRAUR8H5FB4ZC&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_35_826&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=68f694b2-3f98-479f-b2d5-20e2ec9a904e.TVSD29NHZMRAUR8H.SEARCH&ppt=None&ppn=None&ssid=5eye98ziq80000001622280913617&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/r/8/h/samsung-ua40d6000sr-original-imad2hhgnztdnqbd.jpeg?q=70
SAMSUNG,4.6,20,43,Ultra HD 4K,3,2,93500,https://www.flipkart.com/samsung-108-cm-43-inch-ultra-hd-4k-curved-led-smart-tv/p/itmezheahrgnn8kq?pid=TVSEZHEAUMVZ9UUT&lid=LSTTVSEZHEAUMVZ9UUTNR9CPE&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_35_827&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=68f694b2-3f98-479f-b2d5-20e2ec9a904e.TVSEZHEAUMVZ9UUT.SEARCH&ppt=None&ppn=None&ssid=5eye98ziq80000001622280913617&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/u/u/t/samsung-43ku6570-original-imaezvg94dkbkddk.jpeg?q=70
SAMSUNG,3.4,20,40,Full HD,0,3,96500,https://www.flipkart.com/samsung-40-inch-full-hd-led-tv/p/itmd9tzerr7qatnm?pid=TVSD9THWHZUGPQEP&lid=LSTTVSD9THWHZUGPQEPHQPRYD&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_35_828&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=68f694b2-3f98-479f-b2d5-20e2ec9a904e.TVSD9THWHZUGPQEP.SEARCH&ppt=None&ppn=None&ssid=5eye98ziq80000001622280913617&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/q/e/p/samsung-40es6800-original-imad9udggw2fnuf3.jpeg?q=70
Samsung,4.6,20,40,Full HD,0,2,68900,https://www.flipkart.com/samsung-40-inches-full-hd-led-ua40d5500rr-television/p/itmd29nnzbd5bbpn?pid=TVSD29NHQR889VGH&lid=LSTTVSD29NHQR889VGHMJQTP5&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_35_831&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=68f694b2-3f98-479f-b2d5-20e2ec9a904e.TVSD29NHQR889VGH.SEARCH&ppt=None&ppn=None&ssid=5eye98ziq80000001622280913617&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/v/g/h/samsung-ua40d5500rr-original-imad2hhh5e6a4vgf.jpeg?q=70
SAMSUNG,4.5,20,50,Ultra HD 4K,2,1,46999,https://www.flipkart.com/samsung-super-6-125-cm-50-inch-ultra-hd-4k-led-smart-tv/p/itmfdzq6xbcryjdn?pid=TVSFDZQ6KYZEQ2ZZ&lid=LSTTVSFDZQ6KYZEQ2ZZDQMDQS&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_35_834&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=68f694b2-3f98-479f-b2d5-20e2ec9a904e.TVSFDZQ6KYZEQ2ZZ.SEARCH&ppt=None&ppn=None&ssid=5eye98ziq80000001622280913617&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/k1fbmvk0pkrrdj/television-refurbished/z/h/v/u-ua43nu6100kxxl-ua43nu6100klxl-a-samsung-original-imafjmyxejztt58g.jpeg?q=70
LG,4.8,20,55,Full HD,1,3,174000,https://www.flipkart.com/lg-55lm6700-led-55-inches-full-hd-cinema-3d-television/p/itmdbcxpawvdzmyy?pid=TVSDBCXJPBW7NYXY&lid=LSTTVSDBCXJPBW7NYXYH1JBL7&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_35_835&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=68f694b2-3f98-479f-b2d5-20e2ec9a904e.TVSDBCXJPBW7NYXY.SEARCH&ppt=None&ppn=None&ssid=5eye98ziq80000001622280913617&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/y/x/y/lg-55lm6700-original-imadbcz7yttfrcts.jpeg?q=70
SAMSUNG,3.3,0,32,HD,0,1,35700,https://www.flipkart.com/samsung-32-inch-hd-ready-led-tv/p/itmd9tzexyzgt5q2?pid=TVSD9THWYTDQBFWH&lid=LSTTVSD9THWYTDQBFWHOLUWNC&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_35_836&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=68f694b2-3f98-479f-b2d5-20e2ec9a904e.TVSD9THWYTDQBFWH.SEARCH&ppt=None&ppn=None&ssid=5eye98ziq80000001622280913617&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/f/w/h/samsung-32eh4800-original-imad9udgcpm9bakt.jpeg?q=70
G-TEN,3.8,16,40,HD,2,2,12999,https://www.flipkart.com/g-ten-99-cm-40-inch-hd-ready-led-tv/p/itm19679c8daf18e?pid=TVSFZYAGZ3T94GYA&lid=LSTTVSFZYAGZ3T94GYA0FUIUQ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_35_838&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=68f694b2-3f98-479f-b2d5-20e2ec9a904e.TVSFZYAGZ3T94GYA.SEARCH&ppt=None&ppn=None&ssid=5eye98ziq80000001622280913617&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/k7c88sw0/television/g/y/a/g-ten-gt-40-original-imafphhgucy5dezh.jpeg?q=70
Panasonic,4.3,20,32,HD,3,2,18999,https://www.flipkart.com/panasonic-80-cm-32-inch-hd-ready-led-smart-tv/p/itmf8c9yxem3hdwg?pid=TVSF8C9YYXFEEJ6Z&lid=LSTTVSF8C9YYXFEEJ6ZC74LO9&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_35_839&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=68f694b2-3f98-479f-b2d5-20e2ec9a904e.TVSF8C9YYXFEEJ6Z.SEARCH&ppt=None&ppn=None&ssid=5eye98ziq80000001622280913617&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jn0msnk0/television/j/6/z/panasonic-th-32fs601dx-original-imaf9sv7fgty2hac.jpeg?q=70
SONY,4.6,30,32,HD,2,2,19999,https://www.flipkart.com/sony-80-cm-32-inch-hd-ready-led-tv/p/itmesq2h9fxda6fm?pid=TVSESQ2H9K6HEC4F&lid=LSTTVSESQ2H9K6HEC4FDEDWDH&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_35_840&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=68f694b2-3f98-479f-b2d5-20e2ec9a904e.TVSESQ2H9K6HEC4F.SEARCH&ppt=None&ppn=None&ssid=5eye98ziq80000001622280913617&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/j5vcknk0/television/c/4/f/sony-bravia-klv-32r422e-original-imaewgj4cdyfgr7e.jpeg?q=70
LG,4.3,20,42,Full HD,1,3,89000,https://www.flipkart.com/lg-42-inch-full-hd-led-tv/p/itmdfzg978yhhas7?pid=TVSDFZG9YHXTAVKV&lid=LSTTVSDFZG9YHXTAVKVRTE7OO&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_36_845&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c17c2510-fa89-4000-80e9-8e0fd189d243.TVSDFZG9YHXTAVKV.SEARCH&ppt=None&ppn=None&ssid=p116rkc62o0000001622280925050&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/v/k/v/lg-42lm6410-original-imadfzjma6fgmms3.jpeg?q=70
SAMSUNG,4.5,20,50,Ultra HD 4K,2,1,46999,https://www.flipkart.com/samsung-super-6-125-cm-50-inch-ultra-hd-4k-led-smart-tv/p/itmfdzq6xbcryjdn?pid=TVSFDZQ6KYZEQ2ZZ&lid=LSTTVSFDZQ6KYZEQ2ZZDQMDQS&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_36_846&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c17c2510-fa89-4000-80e9-8e0fd189d243.TVSFDZQ6KYZEQ2ZZ.SEARCH&ppt=None&ppn=None&ssid=p116rkc62o0000001622280925050&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/k1fbmvk0pkrrdj/television-refurbished/z/h/v/u-ua43nu6100kxxl-ua43nu6100klxl-a-samsung-original-imafjmyxejztt58g.jpeg?q=70
SAMSUNG,4.1,20,43,Ultra HD 4K,3,2,77900,https://www.flipkart.com/samsung-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmehym34snz2kef?pid=TVSEHYM3Y7FYVS4Y&lid=LSTTVSEHYM3Y7FYVS4YCF0YYT&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_36_847&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c17c2510-fa89-4000-80e9-8e0fd189d243.TVSEHYM3Y7FYVS4Y.SEARCH&ppt=None&ppn=None&ssid=p116rkc62o0000001622280925050&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/s/4/y/samsung-43ku6000-original-imaehfqfzhnye8bp.jpeg?q=70
SAMSUNG,3.3,0,32,HD,0,1,35700,https://www.flipkart.com/samsung-32-inch-hd-ready-led-tv/p/itmd9tzexyzgt5q2?pid=TVSD9THWYTDQBFWH&lid=LSTTVSD9THWYTDQBFWHOLUWNC&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_36_848&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c17c2510-fa89-4000-80e9-8e0fd189d243.TVSD9THWYTDQBFWH.SEARCH&ppt=None&ppn=None&ssid=p116rkc62o0000001622280925050&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/f/w/h/samsung-32eh4800-original-imad9udgcpm9bakt.jpeg?q=70
LG,4.8,20,55,Full HD,1,3,174000,https://www.flipkart.com/lg-55lm6700-led-55-inches-full-hd-cinema-3d-television/p/itmdbcxpawvdzmyy?pid=TVSDBCXJPBW7NYXY&lid=LSTTVSDBCXJPBW7NYXYH1JBL7&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_36_849&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c17c2510-fa89-4000-80e9-8e0fd189d243.TVSDBCXJPBW7NYXY.SEARCH&ppt=None&ppn=None&ssid=p116rkc62o0000001622280925050&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/y/x/y/lg-55lm6700-original-imadbcz7yttfrcts.jpeg?q=70
Panasonic,5,0,42,Full HD,1,3,94900,https://www.flipkart.com/panasonic-42-inch-full-hd-led-tv/p/itmdbuu2fzv5uazu?pid=TVSDBRNYHAQEQ2MG&lid=LSTTVSDBRNYHAQEQ2MGJ0VFR0&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_36_850&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c17c2510-fa89-4000-80e9-8e0fd189d243.TVSDBRNYHAQEQ2MG.SEARCH&ppt=None&ppn=None&ssid=p116rkc62o0000001622280925050&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/2/m/g/panasonic-th-l42et50d-original-imadbsgjzadpg4g7.jpeg?q=70
G-TEN,3.8,16,40,HD,2,2,12999,https://www.flipkart.com/g-ten-99-cm-40-inch-hd-ready-led-tv/p/itm19679c8daf18e?pid=TVSFZYAGZ3T94GYA&lid=LSTTVSFZYAGZ3T94GYA0FUIUQ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_36_851&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c17c2510-fa89-4000-80e9-8e0fd189d243.TVSFZYAGZ3T94GYA.SEARCH&ppt=None&ppn=None&ssid=p116rkc62o0000001622280925050&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/k7c88sw0/television/g/y/a/g-ten-gt-40-original-imafphhgucy5dezh.jpeg?q=70
SONY,4.6,30,32,HD,2,2,19999,https://www.flipkart.com/sony-80-cm-32-inch-hd-ready-led-tv/p/itmesq2h9fxda6fm?pid=TVSESQ2H9K6HEC4F&lid=LSTTVSESQ2H9K6HEC4FDEDWDH&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_36_852&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c17c2510-fa89-4000-80e9-8e0fd189d243.TVSESQ2H9K6HEC4F.SEARCH&ppt=None&ppn=None&ssid=p116rkc62o0000001622280925050&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/j5vcknk0/television/c/4/f/sony-bravia-klv-32r422e-original-imaewgj4cdyfgr7e.jpeg?q=70
LG,5,20,55,Full HD,4,3,201000,https://www.flipkart.com/lg-55-inch-full-hd-led-smart-tv/p/itmdbcxpr2nksnmh?pid=TVSDBCXJSH29HXMU&lid=LSTTVSDBCXJSH29HXMUJCDJX1&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_36_853&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c17c2510-fa89-4000-80e9-8e0fd189d243.TVSDBCXJSH29HXMU.SEARCH&ppt=None&ppn=None&ssid=p116rkc62o0000001622280925050&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/x/m/u/lg-55lm7600-original-imadbcz8st4gzxkt.jpeg?q=70
Panasonic,4.5,35,49,Full HD,3,2,46999,https://www.flipkart.com/panasonic-fs630-series-123-cm-49-inch-full-hd-led-smart-tv/p/itmf6mfgybuzymqx?pid=TVSF6MFGMXP5WGCJ&lid=LSTTVSF6MFGMXP5WGCJXY9TQR&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_36_854&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c17c2510-fa89-4000-80e9-8e0fd189d243.TVSF6MFGMXP5WGCJ.SEARCH&ppt=None&ppn=None&ssid=p116rkc62o0000001622280925050&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/jkwwgi80/television/g/c/j/panasonic-th-49fs630d-original-imaf85rfbctbmw8r.jpeg?q=70
Samsung,4.5,20,32,Full HD,0,2,48900,https://www.flipkart.com/samsung-32-inches-full-hd-led-ua32d5900vr-television/p/itmd2h8y4rncsqhg?pid=TVSD2H8KSAGKYZEB&lid=LSTTVSD2H8KSAGKYZEBMDCB4P&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_36_855&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c17c2510-fa89-4000-80e9-8e0fd189d243.TVSD2H8KSAGKYZEB.SEARCH&ppt=None&ppn=None&ssid=p116rkc62o0000001622280925050&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/z/e/b/samsung-ua32d5900vr-original-imad2hbevvafckrj.jpeg?q=70
SAMSUNG,4.5,20,43,Ultra HD 4K,2,1,32999,https://www.flipkart.com/samsung-super-6-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfdzq6khv2pcvz?pid=TVSFDZQ6KMPJYWBV&lid=LSTTVSFDZQ6KMPJYWBVSJV5AK&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_36_857&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c17c2510-fa89-4000-80e9-8e0fd189d243.TVSFDZQ6KMPJYWBV.SEARCH&ppt=None&ppn=None&ssid=p116rkc62o0000001622280925050&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/k1fbmvk0pkrrdj/television-refurbished/z/h/v/u-ua43nu6100kxxl-ua43nu6100klxl-a-samsung-original-imafjmyxejztt58g.jpeg?q=70
SAMSUNG,4.6,20,49,Full HD,3,2,91850,https://www.flipkart.com/samsung-series-6-123-cm-49-inch-full-hd-curved-led-smart-tv/p/itmevhpacgpbxbvt?pid=TVSEVHPAAKQDSXRK&lid=LSTTVSEVHPAAKQDSXRKJMTWQ8&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_36_858&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c17c2510-fa89-4000-80e9-8e0fd189d243.TVSEVHPAAKQDSXRK.SEARCH&ppt=None&ppn=None&ssid=p116rkc62o0000001622280925050&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/j4sronk0/television/h/d/a/samsung-55m6300-original-imaevmgkuga2unzy.jpeg?q=70
SAMSUNG,4,20,40,Full HD,3,2,61900,https://www.flipkart.com/samsung-101-cm-40-inch-full-hd-curved-led-smart-tv/p/itmek9rsrnfrkh3e?pid=TVSEK9RSTBHWCTVW&lid=LSTTVSEK9RSTBHWCTVWMHKRBI&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_36_859&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c17c2510-fa89-4000-80e9-8e0fd189d243.TVSEK9RSTBHWCTVW.SEARCH&ppt=None&ppn=None&ssid=p116rkc62o0000001622280925050&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/t/v/w/samsung-ua40k6300aklxl-original-imaek9xgrnwxzagr.jpeg?q=70
Blaupunkt,4.4,20,55,Ultra HD 4K,3,2,49999,https://www.flipkart.com/blaupunkt-140-cm-55-inch-qled-ultra-hd-4k-smart-tv/p/itmfggq3mtyf5hzz?pid=TVSFGGQ3RFSC4DKX&lid=LSTTVSFGGQ3RFSC4DKX4YK7UU&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_36_860&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c17c2510-fa89-4000-80e9-8e0fd189d243.TVSFGGQ3RFSC4DKX.SEARCH&ppt=None&ppn=None&ssid=p116rkc62o0000001622280925050&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/k0bbb0w0/television/d/k/x/blaupunkt-bla55ql680-bla55ql680-original-imafj9pq8ffbqkja.jpeg?q=70
LG,5,20,60,Ultra HD 4K,3,3,139900,https://www.flipkart.com/lg-151-cm-60-inch-ultra-hd-4k-led-smart-tv/p/itmejqzfgwd2cwcb?pid=TVSEJQZFJXHA4HXA&lid=LSTTVSEJQZFJXHA4HXA9J1S3I&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_36_861&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c17c2510-fa89-4000-80e9-8e0fd189d243.TVSEJQZFJXHA4HXA.SEARCH&ppt=None&ppn=None&ssid=p116rkc62o0000001622280925050&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/h/x/a/lg-60uh770t-original-imaejryqc5rhu2xz.jpeg?q=70
Haier,3.9,16,32,HD,2,2,15970,https://www.flipkart.com/haier-80-cm-32-inch-hd-ready-led-tv/p/itmehy8vryfdxyyg?pid=TVSEHY8V89ZH62E3&lid=LSTTVSEHY8V89ZH62E3EKWIV4&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_36_863&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_na&fm=organic&iid=c17c2510-fa89-4000-80e9-8e0fd189d243.TVSEHY8V89ZH62E3.SEARCH&ppt=None&ppn=None&ssid=p116rkc62o0000001622280925050&qH=c9a1fdac6e082dd8,https://rukminim1.flixcart.com/image/832/832/television/2/e/3/haier-le32b9000-original-imaeh4vzfzdvfgq7.jpeg?q=70
